date,hour,Solar,Wind Offshore,Wind Onshore,weekDay,monthDay,month,Generation,Co2_emission,apparentTemperature,dewPoint,humidity,precipAccumulation,precipIntensity,precipProbability,temperature,windBearing,windGust,windSpeed
2018-02-23,20,0.0,3306250.0,15502000.0,4.0,23.0,2.0,76731529.0,409.39397770146553,-3.02,-9.91,0.59,0.0,0.0,0.0,-3.02,171.0,1.03,0.23
2018-02-23,21,0.0,3326750.0,15481500.0,4.0,23.0,2.0,73646029.0,405.3020768269831,-3.57,-10.22,0.6,0.0,0.0,0.0,-3.57,120.0,0.57,0.23
2018-02-23,22,0.0,3391500.0,15103000.0,4.0,23.0,2.0,70954779.0,395.5409997216536,-3.72,-10.54,0.59,0.0,0.0,0.0,-3.72,90.0,0.69,0.23
2018-02-23,23,0.0,3487500.0,14843000.0,4.0,23.0,2.0,68044529.0,383.2056301391002,-4.14,-11.09,0.58,0.0,0.0,0.0,-4.14,86.0,0.8,0.23
2018-02-24,0,0.0,3544500.0,14521500.0,5.0,24.0,2.0,64116281.0,366.03330278985436,-4.28,-10.92,0.6,0.0,0.0,0.0,-4.28,-1.0,0.34,0.0
2018-02-24,1,0.0,3554750.0,14414250.0,5.0,24.0,2.0,61444031.0,351.16340895775016,-5.26,-11.37,0.62,0.0,0.0,0.0,-5.26,-1.0,0.12,0.0
2018-02-24,2,0.0,3776500.0,14300500.0,5.0,24.0,2.0,60579781.0,346.2540246534527,-5.81,-11.69,0.63,0.0,0.0,0.0,-5.81,-1.0,0.34,0.0
2018-02-24,3,0.0,3921500.0,14181500.0,5.0,24.0,2.0,60438281.0,345.3726696256096,-5.53,-10.86,0.66,0.0,0.0,0.0,-5.53,117.0,0.69,0.34
2018-02-24,4,0.0,3730500.0,14532000.0,5.0,24.0,2.0,59956031.0,339.4413152978851,-6.09,-11.52,0.65,0.0,0.0,0.0,-6.09,-1.0,0.12,0.0
2018-02-24,5,0.0,3764500.0,15649500.0,5.0,24.0,2.0,60602781.0,329.58317485592653,-6.09,-11.23,0.67,0.0,0.0,0.0,-6.09,111.0,0.23,0.12
2018-02-24,6,0.0,3954500.0,17107250.0,5.0,24.0,2.0,62166031.0,318.2329126853907,-6.52,-11.51,0.68,0.0,0.0,0.0,-6.52,-1.0,0.12,0.0
2018-02-24,7,556500.0,4229000.0,18348000.0,5.0,24.0,2.0,64176281.0,304.8912019633431,-6.79,-11.66,0.68,0.0,0.0,0.0,-6.79,-1.0,0.0,0.0
2018-02-24,8,4113000.0,4342250.0,18316500.0,5.0,24.0,2.0,67657531.0,285.89135720356205,-6.52,-11.28,0.69,0.0,0.0,0.0,-6.52,90.0,0.23,0.12
2018-02-24,9,9104750.0,4349750.0,20319250.0,5.0,24.0,2.0,72372281.0,248.05741841658923,-5.23,-10.57,0.66,0.0,0.0,0.0,-5.23,-1.0,0.23,0.0
2018-02-24,10,13556750.0,4373000.0,23767000.0,5.0,24.0,2.0,76516781.0,207.7153629760804,-3.14,-10.71,0.56,0.0,0.0,0.0,-3.14,135.0,1.15,0.57
2018-02-24,11,16393750.0,4269500.0,24924750.0,5.0,24.0,2.0,75773781.0,180.48969794948775,-1.91,-9.59,0.56,0.0,0.0,0.0,-1.91,90.0,0.92,0.34
2018-02-24,12,17395750.0,4030750.0,25056750.0,5.0,24.0,2.0,74501531.0,173.57383072824035,-1.91,-8.59,0.6,0.0,0.0,0.0,-1.91,61.0,1.15,0.46
2018-02-24,13,17048500.0,4052250.0,24104250.0,5.0,24.0,2.0,72777781.0,173.98798052976358,-1.77,-7.97,0.63,0.0,0.0,0.0,-1.77,90.0,0.92,0.23
2018-02-24,14,14944750.0,3967000.0,23487750.0,5.0,24.0,2.0,70011031.0,178.9737755495565,-1.22,-7.72,0.61,0.0,0.0,0.0,-1.22,99.0,1.6,0.57
2018-02-24,15,10793750.0,4035000.0,25892250.0,5.0,24.0,2.0,69552281.0,183.29059088670743,-0.1,-8.2,0.54,0.0,0.0,0.0,-0.1,113.0,1.15,0.46
2018-02-24,16,5239000.0,4179500.0,26142750.0,5.0,24.0,2.0,69861031.0,221.8053563504673,0.32,-9.68,0.47,0.0,0.0,0.0,0.32,90.0,1.15,0.69
2018-02-24,17,785500.0,4445250.0,24549500.0,5.0,24.0,2.0,69024031.0,262.6208130505332,-0.79,-11.21,0.45,0.0,0.0,0.0,-0.79,90.0,1.49,0.69
2018-02-24,18,250.0,4540500.0,23262250.0,5.0,24.0,2.0,70854281.0,277.57366707007697,-1.36,-11.52,0.46,0.0,0.0,0.0,-1.36,113.0,1.03,0.34
2018-02-24,19,0.0,4535500.0,22416500.0,5.0,24.0,2.0,70208031.0,284.4801269086144,-1.91,-12.49,0.44,0.0,0.0,0.0,-1.91,93.0,0.92,0.34
2018-02-24,20,0.0,4488000.0,21713500.0,5.0,24.0,2.0,66855781.0,290.47256593486725,-2.06,-12.26,0.45,0.0,0.0,0.0,-2.06,81.0,1.15,0.34
2018-02-24,21,0.0,4418000.0,20949750.0,5.0,24.0,2.0,65133781.0,292.64743700462515,-3.02,-12.27,0.49,0.0,0.0,0.0,-3.02,62.0,1.03,0.57
2018-02-24,22,0.0,4126000.0,19350000.0,5.0,24.0,2.0,64208531.0,304.6856802448274,-3.57,-12.22,0.51,0.0,0.0,0.0,-3.57,90.0,0.92,0.34
2018-02-24,23,0.0,3855000.0,17620500.0,5.0,24.0,2.0,61902281.0,314.7351267522586,-4.14,-12.1,0.54,0.0,0.0,0.0,-4.14,134.0,0.92,0.34
2018-02-25,0,0.0,3577750.0,16296000.0,6.0,25.0,2.0,60455533.0,326.24125596513136,-4.68,-12.02,0.56,0.0,0.0,0.0,-4.68,90.0,1.15,0.34
2018-02-25,1,0.0,3263000.0,15236750.0,6.0,25.0,2.0,58935533.0,335.6476656684002,-5.23,-12.43,0.57,0.0,0.0,0.0,-5.23,135.0,0.8,0.23
2018-02-25,2,0.0,3139750.0,14389750.0,6.0,25.0,2.0,58597033.0,345.9235839718757,-5.8,-12.52,0.59,0.0,0.0,0.0,-5.8,90.0,0.92,0.34
2018-02-25,3,0.0,2874750.0,13416750.0,6.0,25.0,2.0,57629033.0,353.0767105103333,-6.37,-12.92,0.6,0.0,0.0,0.0,-6.37,143.0,0.57,0.12
2018-02-25,4,0.0,2559250.0,12491000.0,6.0,25.0,2.0,56551283.0,363.32610242921237,-6.78,-12.96,0.61,0.0,0.0,0.0,-6.78,96.0,0.92,0.34
2018-02-25,5,0.0,2105000.0,11739000.0,6.0,25.0,2.0,55478033.0,375.717888171888,-7.87,-13.83,0.62,0.0,0.0,0.0,-7.87,-1.0,0.12,0.0
2018-02-25,6,0.0,1931500.0,11282000.0,6.0,25.0,2.0,54845783.0,382.57146178145064,-8.3,-13.58,0.66,0.0,0.0,0.0,-8.3,-1.0,0.0,0.0
2018-02-25,7,732250.0,1782750.0,10388000.0,6.0,25.0,2.0,56273783.0,381.9381150181035,-8.87,-13.91,0.67,0.0,0.0,0.0,-8.87,-1.0,0.12,0.0
2018-02-25,8,5147250.0,1553000.0,8596500.0,6.0,25.0,2.0,59923283.0,369.84428831880786,-8.44,-13.54,0.67,0.0,0.0,0.0,-8.44,90.0,0.34,0.12
2018-02-25,9,11130000.0,1439500.0,8525500.0,6.0,25.0,2.0,65117283.0,344.0110608172181,-7.34,-13.46,0.61,0.0,0.0,0.0,-7.34,90.0,0.69,0.23
2018-02-25,10,15999750.0,1359750.0,9046000.0,6.0,25.0,2.0,68881533.0,320.0393429295239,-6.37,-13.19,0.58,0.0,0.0,0.0,-6.37,71.0,1.15,0.69
2018-02-25,11,18906250.0,1457750.0,9443500.0,6.0,25.0,2.0,71099283.0,300.33183542723725,-5.38,-13.28,0.54,0.0,0.0,0.0,-5.38,90.0,1.49,0.57
2018-02-25,12,19832000.0,1589750.0,9366250.0,6.0,25.0,2.0,71239783.0,290.60000210556615,-4.28,-13.77,0.47,0.0,0.0,0.0,-4.28,78.0,0.69,0.34
2018-02-25,13,18524000.0,1691250.0,9824750.0,6.0,25.0,2.0,70510783.0,292.912651616952,-3.16,-13.63,0.44,0.0,0.0,0.0,-3.16,120.0,1.15,0.34
2018-02-25,14,15485000.0,2130500.0,10356750.0,6.0,25.0,2.0,68796283.0,303.28410705525374,-2.88,-15.02,0.39,0.0,0.0,0.0,-2.88,90.0,1.15,0.34
2018-02-25,15,10588750.0,2829750.0,11034250.0,6.0,25.0,2.0,66083783.0,322.2002534662455,-2.73,-15.03,0.38,0.0,0.0,0.0,-2.73,38.0,1.15,0.34
2018-02-25,16,4956250.0,3616750.0,12034000.0,6.0,25.0,2.0,64510783.0,350.18327953093086,-2.73,-15.58,0.36,0.0,0.0,0.0,-2.73,41.0,1.03,0.34
2018-02-25,17,785500.0,4342250.0,12484750.0,6.0,25.0,2.0,64808533.0,382.3630272263669,-3.16,-15.09,0.39,0.0,0.0,0.0,-3.16,59.0,1.15,0.34
2018-02-25,18,500.0,4454250.0,12809750.0,6.0,25.0,2.0,68863533.0,388.3912595206459,-3.72,-14.34,0.43,0.0,0.0,0.0,-3.72,90.0,1.15,0.8
2018-02-25,19,0.0,4487250.0,13451750.0,6.0,25.0,2.0,69439283.0,391.30911552184097,-4.28,-14.37,0.45,0.0,0.0,0.0,-4.28,225.0,0.92,0.23
2018-02-25,20,0.0,4446500.0,14096750.0,6.0,25.0,2.0,68120283.0,390.27659176236136,-4.28,-13.77,0.47,0.0,0.0,0.0,-4.28,45.0,0.69,0.34
2018-02-25,21,0.0,4295500.0,13823750.0,6.0,25.0,2.0,67028033.0,388.35688070657034,-4.68,-13.49,0.5,0.0,0.0,0.0,-4.68,134.0,0.8,0.46
2018-02-25,22,0.0,4053250.0,13233750.0,6.0,25.0,2.0,66048783.0,395.61145744620455,-4.68,-12.89,0.53,0.0,0.0,0.0,-4.68,90.0,0.8,0.23
2018-02-25,23,0.0,3645750.0,13039000.0,6.0,25.0,2.0,64955033.0,398.25098529751364,-4.97,-12.46,0.56,0.0,0.0,0.0,-4.97,122.0,0.8,0.23
2018-02-26,0,0.0,3361000.0,12259750.0,0.0,26.0,2.0,62094778.0,394.80311540025525,-5.94,-12.72,0.59,0.0,0.0,0.0,-5.94,135.0,0.57,0.12
2018-02-26,1,0.0,3281250.0,11816750.0,0.0,26.0,2.0,61898778.0,399.4665805044529,-7.34,-13.56,0.61,0.0,0.0,0.0,-7.34,152.0,0.69,0.12
2018-02-26,2,0.0,3258000.0,11439500.0,0.0,26.0,2.0,62121528.0,406.55394267685097,-7.2,-12.92,0.64,0.0,0.0,0.0,-7.2,-1.0,0.34,0.0
2018-02-26,3,0.0,3211750.0,11327000.0,0.0,26.0,2.0,63091528.0,414.92972508182567,-7.49,-13.06,0.64,0.0,0.0,0.0,-7.49,-1.0,0.0,0.0
2018-02-26,4,0.0,3426750.0,11402250.0,0.0,26.0,2.0,65684028.0,426.5337372876195,-7.91,-13.21,0.66,0.0,0.0,0.0,-7.91,-1.0,0.12,0.0
2018-02-26,5,0.0,3652500.0,11503000.0,0.0,26.0,2.0,68546028.0,434.69995696320717,-8.3,-13.48,0.66,0.0,0.0,0.0,-8.3,-1.0,0.12,0.0
2018-02-26,6,0.0,3642750.0,11202500.0,0.0,26.0,2.0,72823278.0,435.1674156261908,-8.44,-13.29,0.68,0.0,0.0,0.0,-8.44,-1.0,0.12,0.0
2018-02-26,7,684250.0,3576000.0,10587500.0,0.0,26.0,2.0,76540278.0,425.6844797345188,-7.2,-11.42,0.72,0.0,0.0,0.0,-7.2,-1.0,0.12,0.0
2018-02-26,8,4094000.0,3654500.0,9601750.0,0.0,26.0,2.0,79459778.0,413.45535003570984,-6.52,-10.44,0.74,0.0,0.0,0.0,-6.52,45.0,0.69,0.12
2018-02-26,9,8191750.0,3746000.0,10893500.0,0.0,26.0,2.0,82632528.0,397.048873022116,-5.94,-10.01,0.73,0.0,0.0,0.0,-5.94,53.0,0.69,0.34
2018-02-26,10,10843250.0,3769500.0,13382000.0,0.0,26.0,2.0,85021528.0,382.0768864346077,-5.8,-10.06,0.72,0.0,0.0,0.0,-5.8,83.0,0.8,0.34
2018-02-26,11,12170750.0,3717000.0,14817250.0,0.0,26.0,2.0,86469778.0,369.98353470433295,-5.38,-10.13,0.69,0.0,0.0,0.0,-5.38,61.0,1.38,0.8
2018-02-26,12,12904750.0,3414750.0,15363750.0,0.0,26.0,2.0,87558278.0,366.3135883825911,-5.23,-10.54,0.66,0.0,0.0,0.0,-5.23,120.0,1.15,0.34
2018-02-26,13,12041500.0,3268500.0,16312750.0,0.0,26.0,2.0,87158528.0,365.5627764360332,-5.38,-10.19,0.69,0.0,0.0,0.0,-5.38,167.0,0.92,0.34
2018-02-26,14,9747250.0,3306500.0,17107250.0,0.0,26.0,2.0,85638528.0,370.41652994856287,-5.23,-10.55,0.66,0.0,0.0,0.0,-5.23,54.0,0.69,0.12
2018-02-26,15,6923000.0,3278000.0,17013500.0,0.0,26.0,2.0,83689278.0,385.8085208076306,-4.28,-10.61,0.61,0.0,0.0,0.0,-4.28,113.0,1.15,0.57
2018-02-26,16,3446750.0,3529250.0,16261750.0,0.0,26.0,2.0,81529278.0,404.56822858054016,-4.54,-10.01,0.66,0.0,0.0,0.0,-4.54,89.0,0.92,0.23
2018-02-26,17,586750.0,3928750.0,15501250.0,0.0,26.0,2.0,80700778.0,414.3579241828608,-4.82,-9.31,0.71,0.0,0.0,0.0,-4.82,-1.0,0.69,0.0
2018-02-26,18,500.0,3966750.0,14644000.0,0.0,26.0,2.0,81531528.0,407.78691977947176,-4.82,-9.23,0.71,0.0,0.0,0.0,-4.82,-1.0,0.34,0.0
2018-02-26,19,0.0,3863250.0,14123250.0,0.0,26.0,2.0,79356028.0,416.70563347446955,-5.38,-9.22,0.74,0.0,0.0,0.0,-5.38,-1.0,0.12,0.0
2018-02-26,20,0.0,3806750.0,13409500.0,0.0,26.0,2.0,77590778.0,425.97049583874366,-5.38,-9.08,0.75,0.0,0.0,0.0,-5.38,-1.0,0.23,0.0
2018-02-26,21,0.0,4134000.0,12397750.0,0.0,26.0,2.0,75166778.0,436.5563929530011,-5.38,-9.34,0.74,0.0,0.0,0.0,-5.38,-1.0,0.23,0.0
2018-02-26,22,0.0,4077750.0,11156750.0,0.0,26.0,2.0,72676528.0,445.459147730009,-5.53,-10.02,0.71,0.0,0.0,0.0,-5.53,111.0,0.69,0.23
2018-02-26,23,0.0,4027250.0,10225500.0,0.0,26.0,2.0,70584528.0,450.1660421197288,-6.37,-10.53,0.72,0.0,0.0,0.0,-6.37,77.0,0.8,0.23
2018-02-27,0,0.0,3625250.0,9601250.0,1.0,27.0,2.0,68823530.0,457.3014123082959,-6.92,-12.07,0.67,0.0,0.0,0.0,-6.92,135.0,0.69,0.34
2018-02-27,1,0.0,3452500.0,9085750.0,1.0,27.0,2.0,67878030.0,460.5656877044108,-7.48,-12.87,0.65,0.0,0.0,0.0,-7.48,56.0,0.69,0.34
2018-02-27,2,0.0,3389250.0,8658250.0,1.0,27.0,2.0,67667280.0,464.5761723728983,-9.41,-14.58,0.66,0.0,0.0,0.0,-9.41,-1.0,0.12,0.0
2018-02-27,3,0.0,3353250.0,8326000.0,1.0,27.0,2.0,67177530.0,466.7710505749693,-10.65,-15.6,0.67,0.0,0.0,0.0,-10.65,-1.0,0.12,0.0
2018-02-27,4,0.0,3270750.0,8179000.0,1.0,27.0,2.0,67214530.0,469.16671625914046,-11.22,-15.97,0.68,0.0,0.0,0.0,-11.22,-1.0,0.23,0.0
2018-02-27,5,0.0,3283500.0,7899750.0,1.0,27.0,2.0,67624280.0,472.2595629526391,-11.08,-16.07,0.67,0.0,0.0,0.0,-11.08,90.0,0.92,0.34
2018-02-27,6,250.0,3484500.0,7942500.0,1.0,27.0,2.0,71200280.0,460.95929438449997,-11.37,-16.22,0.67,0.0,0.0,0.0,-11.37,110.0,0.57,0.12
2018-02-27,7,618750.0,3592250.0,7577250.0,1.0,27.0,2.0,75195780.0,440.6861225534688,-11.51,-16.29,0.68,0.0,0.0,0.0,-11.51,90.0,0.34,0.12
2018-02-27,8,3855000.0,3773750.0,6520500.0,1.0,27.0,2.0,78802280.0,424.5490737891368,-11.51,-16.47,0.67,0.0,0.0,0.0,-11.51,-1.0,0.12,0.0
2018-02-27,9,8391250.0,3948250.0,6610000.0,1.0,27.0,2.0,80352280.0,413.786393660414,-11.22,-16.08,0.67,0.0,0.0,0.0,-11.22,314.0,0.34,0.12
2018-02-27,10,12470000.0,4025500.0,7138750.0,1.0,27.0,2.0,81365530.0,400.04353196379304,-10.66,-16.14,0.64,0.0,0.0,0.0,-10.66,95.0,0.8,0.34
2018-02-27,11,15032750.0,4011500.0,7671750.0,1.0,27.0,2.0,82762280.0,382.2604146214005,-10.37,-16.18,0.62,0.0,0.0,0.0,-10.37,116.0,0.92,0.46
2018-02-27,12,15999250.0,3942750.0,8220500.0,1.0,27.0,2.0,82875280.0,374.5156515364962,-10.09,-16.08,0.61,0.0,0.0,0.0,-10.09,104.0,0.92,0.23
2018-02-27,13,15340250.0,4134250.0,8620500.0,1.0,27.0,2.0,83069280.0,376.1864950026633,-9.79,-15.99,0.6,0.0,0.0,0.0,-9.79,125.0,1.03,0.69
2018-02-27,14,12778250.0,4135500.0,9251000.0,1.0,27.0,2.0,81673780.0,384.4312676961692,-9.79,-18.98,0.47,0.0,0.0,0.0,-9.79,122.0,1.03,0.34
2018-02-27,15,8651000.0,3946500.0,9252750.0,1.0,27.0,2.0,79251030.0,407.5946928114472,-9.37,-19.04,0.45,0.0,0.0,0.0,-9.37,119.0,1.03,0.34
2018-02-27,16,4101750.0,3957500.0,9679000.0,1.0,27.0,2.0,77372780.0,423.31082325495726,-9.37,-19.24,0.44,0.0,0.0,0.0,-9.37,119.0,1.03,0.34
2018-02-27,17,723750.0,4208500.0,10220000.0,1.0,27.0,2.0,78534280.0,423.66096002699464,-9.65,-19.39,0.45,0.0,0.0,0.0,-9.65,108.0,0.92,0.23
2018-02-27,18,1500.0,4105750.0,12030000.0,1.0,27.0,2.0,81014030.0,416.4384365665194,-9.79,-19.16,0.46,0.0,0.0,0.0,-9.79,30.0,0.69,0.23
2018-02-27,19,0.0,3737250.0,14140000.0,1.0,27.0,2.0,79859780.0,407.97908833924487,-6.78,-15.11,0.51,0.0,0.0,0.0,-6.78,89.0,0.34,0.12
2018-02-27,20,0.0,3672250.0,16135000.0,1.0,27.0,2.0,77508530.0,406.7796338466104,-8.31,-16.15,0.53,0.0,0.0,0.0,-8.31,90.0,0.23,0.12
2018-02-27,21,0.0,3467750.0,17052250.0,1.0,27.0,2.0,76298030.0,401.88133699441664,-8.71,-15.83,0.56,0.0,0.0,0.0,-8.71,90.0,0.34,0.12
2018-02-27,22,0.0,3629500.0,16545500.0,1.0,27.0,2.0,75399030.0,399.18639504502715,-9.28,-15.59,0.6,0.0,0.0,0.0,-9.28,-1.0,0.12,0.0
2018-02-27,23,0.0,3709000.0,15970500.0,1.0,27.0,2.0,72800530.0,403.87744933070513,-8.99,-15.34,0.6,0.0,0.0,0.0,-8.99,110.0,0.34,0.12
2018-02-28,0,0.0,3615250.0,15044000.0,2.0,28.0,2.0,70922032.0,407.1333471983305,-9.26,-15.68,0.59,0.0,0.0,0.0,-9.26,90.0,0.34,0.23
2018-02-28,1,0.0,3736000.0,14531500.0,2.0,28.0,2.0,70262782.0,408.28078533789255,-9.41,-15.8,0.6,0.0,0.0,0.0,-9.41,69.0,0.34,0.23
2018-02-28,2,0.0,3683250.0,13815500.0,2.0,28.0,2.0,69649282.0,413.8389968305473,-9.55,-15.79,0.6,0.0,0.0,0.0,-9.55,104.0,0.34,0.23
2018-02-28,3,0.0,3787250.0,12733250.0,2.0,28.0,2.0,68682532.0,419.13028063917295,-9.83,-15.67,0.62,0.0,0.0,0.0,-9.83,23.0,0.23,0.12
2018-02-28,4,0.0,3719000.0,13103000.0,2.0,28.0,2.0,69193532.0,416.492445099612,-10.12,-15.81,0.63,0.0,0.0,0.0,-10.12,-1.0,0.12,0.0
2018-02-28,5,0.0,3757750.0,13468000.0,2.0,28.0,2.0,70897282.0,414.99958390487643,-10.26,-15.99,0.63,0.0,0.0,0.0,-10.26,-1.0,0.12,0.0
2018-02-28,6,500.0,3857750.0,13839250.0,2.0,28.0,2.0,74040032.0,404.54223730415987,-10.12,-15.57,0.64,0.0,0.0,0.0,-10.12,-1.0,0.23,0.0
2018-02-28,7,834500.0,4325000.0,14069750.0,2.0,28.0,2.0,79102282.0,382.17797534204146,-9.97,-15.28,0.65,0.0,0.0,0.0,-9.97,-1.0,0.34,0.0
2018-02-28,8,4630500.0,4565000.0,13147750.0,2.0,28.0,2.0,82462032.0,372.76374572530375,-9.97,-15.39,0.64,0.0,0.0,0.0,-9.97,90.0,0.34,0.12
2018-02-28,9,9392000.0,4724500.0,14877000.0,2.0,28.0,2.0,83183532.0,357.2120131997331,-9.83,-15.48,0.63,0.0,0.0,0.0,-9.83,32.0,0.8,0.23
2018-02-28,10,13114250.0,4392500.0,17285000.0,2.0,28.0,2.0,84324782.0,320.8596556764177,-9.41,-15.52,0.61,0.0,0.0,0.0,-9.41,72.0,0.57,0.34
2018-02-28,11,15529750.0,4345250.0,18517250.0,2.0,28.0,2.0,84881032.0,294.998521459455,-9.41,-15.89,0.59,0.0,0.0,0.0,-9.41,123.0,1.15,0.57
2018-02-28,12,16910250.0,4324500.0,18621000.0,2.0,28.0,2.0,85172282.0,281.8793356991273,-8.84,-15.51,0.58,0.0,0.0,0.0,-8.84,129.0,0.92,0.46
2018-02-28,13,16907000.0,4312500.0,18802750.0,2.0,28.0,2.0,84839532.0,278.9039951909193,-8.31,-15.14,0.58,0.0,0.0,0.0,-8.31,102.0,0.92,0.34
2018-02-28,14,14737000.0,4337250.0,19656750.0,2.0,28.0,2.0,82800782.0,279.2859968055845,-7.44,-14.39,0.57,0.0,0.0,0.0,-7.44,83.0,0.92,0.57
2018-02-28,15,10387000.0,4470000.0,21188750.0,2.0,28.0,2.0,81292782.0,292.0215363608686,-8.01,-14.98,0.57,0.0,0.0,0.0,-8.01,101.0,0.92,0.34
2018-02-28,16,4984750.0,4474250.0,22089250.0,2.0,28.0,2.0,79340282.0,315.1369796540848,-7.87,-14.87,0.57,0.0,0.0,0.0,-7.87,122.0,1.49,0.23
2018-02-28,17,823250.0,4460500.0,22657250.0,2.0,28.0,2.0,79062782.0,334.7696418351246,-7.87,-14.78,0.57,0.0,0.0,0.0,-7.87,135.0,1.15,0.57
2018-02-28,18,1250.0,4454500.0,24123000.0,2.0,28.0,2.0,83284032.0,331.44167247010233,-7.87,-14.78,0.57,0.0,0.0,0.0,-7.87,122.0,0.69,0.34
2018-02-28,19,0.0,4457250.0,26290250.0,2.0,28.0,2.0,83102032.0,329.08038314360664,-7.87,-14.92,0.57,0.0,0.0,0.0,-7.87,120.0,0.92,0.34
2018-02-28,20,0.0,4456250.0,28043500.0,2.0,28.0,2.0,80794282.0,316.73535554819813,-8.01,-15.26,0.56,0.0,0.0,0.0,-8.01,90.0,0.92,0.23
2018-02-28,21,0.0,4448500.0,28162000.0,2.0,28.0,2.0,78452282.0,302.7875331810114,-8.44,-15.57,0.56,0.0,0.0,0.0,-8.44,149.0,0.92,0.34
2018-02-28,22,0.0,4433250.0,27040750.0,2.0,28.0,2.0,76207532.0,296.8455532591936,-8.59,-15.55,0.57,0.0,0.0,0.0,-8.59,110.0,0.92,0.46
2018-02-28,23,0.0,4433500.0,26743750.0,2.0,28.0,2.0,74128532.0,286.99078289726623,-8.59,-15.34,0.58,0.0,0.0,0.0,-8.59,86.0,1.03,0.57
2018-03-01,0,0.0,4086500.0,26761750.0,3.0,1.0,3.0,72499007.0,284.8040248831018,-8.99,-15.62,0.59,0.0,0.0,0.0,-8.99,141.0,1.15,0.57
2018-03-01,1,0.0,4030250.0,26543250.0,3.0,1.0,3.0,71999257.0,285.83103643440734,-8.99,-15.62,0.59,0.0,0.0,0.0,-8.99,89.0,1.38,0.57
2018-03-01,2,0.0,4251250.0,25800500.0,3.0,1.0,3.0,71354257.0,287.24891299397024,-8.99,-15.34,0.6,0.0,0.0,0.0,-8.99,72.0,1.38,0.69
2018-03-01,3,0.0,4422000.0,24966000.0,3.0,1.0,3.0,70183757.0,285.64109925730673,-9.55,-15.65,0.61,0.0,0.0,0.0,-9.55,65.0,1.03,0.46
2018-03-01,4,0.0,4403250.0,24682000.0,3.0,1.0,3.0,70214507.0,287.28097472744236,-9.55,-15.61,0.61,0.0,0.0,0.0,-9.55,113.0,1.03,0.46
2018-03-01,5,0.0,4416750.0,24186500.0,3.0,1.0,3.0,70675757.0,292.45433193139087,-9.55,-15.54,0.62,0.0,0.0,0.0,-9.55,110.0,1.38,0.34
2018-03-01,6,1250.0,4506750.0,25089250.0,3.0,1.0,3.0,74400007.0,295.7540456989248,-9.55,-15.4,0.62,0.0,0.0,0.0,-9.55,62.0,1.49,0.34
2018-03-01,7,756250.0,4677750.0,24646750.0,3.0,1.0,3.0,79622257.0,294.88253597455486,-10.11,-15.76,0.63,0.0,0.0,0.0,-10.11,155.0,0.57,0.23
2018-03-01,8,4336750.0,4666250.0,23436000.0,3.0,1.0,3.0,82068257.0,290.6009327602331,-9.83,-15.63,0.62,0.0,0.0,0.0,-9.83,101.0,0.57,0.23
2018-03-01,9,9233000.0,4490000.0,23624000.0,3.0,1.0,3.0,82421757.0,280.3931456199365,-9.68,-15.71,0.61,0.0,0.0,0.0,-9.68,116.0,0.8,0.23
2018-03-01,10,14127000.0,4181000.0,24756000.0,3.0,1.0,3.0,85039757.0,254.18948785714917,-9.26,-15.48,0.6,0.0,0.0,0.0,-9.26,89.0,0.92,0.57
2018-03-01,11,17586250.0,4061750.0,25610750.0,3.0,1.0,3.0,87076257.0,232.11056688821583,-8.97,-15.39,0.6,0.0,0.0,0.0,-8.97,99.0,0.69,0.57
2018-03-01,12,18611500.0,3785000.0,25374750.0,3.0,1.0,3.0,86462507.0,222.80818852103516,-8.68,-15.22,0.59,0.0,0.0,0.0,-8.68,45.0,1.15,0.34
2018-03-01,13,17293000.0,3772500.0,25813250.0,3.0,1.0,3.0,85746007.0,224.52812084528725,-8.54,-15.27,0.58,0.0,0.0,0.0,-8.54,90.0,1.03,0.57
2018-03-01,14,14028750.0,3777750.0,27434250.0,3.0,1.0,3.0,84514007.0,230.62064864992783,-8.12,-15.18,0.57,0.0,0.0,0.0,-8.12,66.0,0.92,0.34
2018-03-01,15,9322500.0,3780000.0,28886000.0,3.0,1.0,3.0,81978757.0,242.4793193358035,-7.97,-14.77,0.58,0.0,0.0,0.0,-7.97,104.0,1.15,0.46
2018-03-01,16,4434250.0,3752500.0,29449000.0,3.0,1.0,3.0,79426007.0,258.42142686274013,-8.12,-17.5,0.47,0.0,0.0,0.0,-8.12,78.0,1.49,0.69
2018-03-01,17,749750.0,3805750.0,29248250.0,3.0,1.0,3.0,78869007.0,277.77054038976024,-3.43,-13.21,0.47,0.0,0.0,0.0,-3.43,90.0,1.03,0.57
2018-03-01,18,1000.0,3817500.0,29573750.0,3.0,1.0,3.0,81656257.0,277.07717106773816,-3.72,-13.27,0.47,0.0,0.0,0.0,-3.72,90.0,1.38,0.46
2018-03-01,19,0.0,3821750.0,29241500.0,3.0,1.0,3.0,80988507.0,284.00206510800916,-3.72,-13.18,0.48,0.0,0.0,0.0,-3.72,90.0,0.92,0.46
2018-03-01,20,0.0,3922750.0,28953750.0,3.0,1.0,3.0,78256757.0,292.5940126570552,-3.86,-13.05,0.49,0.0,0.0,0.0,-3.86,141.0,1.15,0.46
2018-03-01,21,0.0,4132500.0,28251750.0,3.0,1.0,3.0,75696757.0,290.5610214441175,-5.66,-13.87,0.52,0.0,0.0,0.0,-5.66,134.0,0.69,0.23
