date,hour,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,weekDay,monthDay,month,Generation,Co2_emission
2018-11-05,18,4831250.0,15718000.0,578250.0,8019250.0,15510750.0,549250.0,3000.0,1634000.0,1215750.0,130250.0,7852500.0,400000.0,128000.0,0.0,794250.0,3052750.0,10119000.0,0,5,11,70536266.0,432.52568360240303
2018-11-05,19,4828500.0,15676250.0,578250.0,8031250.0,14962750.0,477750.0,3000.0,1103250.0,1213250.0,101750.0,7747750.0,400000.0,128000.0,0.0,788250.0,2760250.0,11017250.0,0,5,11,69817516.0,429.4693844666452
2018-11-05,20,4818500.0,15673500.0,550250.0,7511750.0,13981000.0,477500.0,3000.0,821500.0,1213250.0,166000.0,7761500.0,400750.0,128000.0,0.0,793750.0,2224250.0,10577750.0,0,5,11,67102266.0,431.46949617933825
2018-11-05,21,4815750.0,15666500.0,505500.0,6437000.0,13059500.0,472750.0,3000.0,582000.0,1214750.0,236750.0,7757500.0,400250.0,128000.0,0.0,792000.0,1842750.0,9694500.0,0,5,11,63608516.0,435.8205900154854
2018-11-05,22,4788000.0,15567000.0,538750.0,5678750.0,12027000.0,473500.0,3000.0,183000.0,1216250.0,106750.0,7765500.0,398500.0,128000.0,0.0,790750.0,1658750.0,9168000.0,0,5,11,60491516.0,438.3131349032509
2018-11-05,23,4787000.0,15513750.0,555250.0,5215750.0,10756750.0,471750.0,3000.0,0.0,1221250.0,86000.0,7762750.0,377750.0,128000.0,0.0,780000.0,1515750.0,8960000.0,0,5,11,58134766.0,434.49847552453565
2018-11-06,0,4763750.0,15184250.0,433000.0,4343250.0,10010250.0,471000.0,3000.0,1000.0,1225250.0,117000.0,7771750.0,341000.0,128000.0,0.0,787500.0,1296000.0,8722250.0,1,6,11,55598268.0,430.5149082929768
2018-11-06,1,4744000.0,15023250.0,516500.0,4561750.0,9584500.0,470750.0,3000.0,0.0,1219250.0,129750.0,7756000.0,324000.0,128000.0,0.0,775500.0,1115750.0,8076250.0,1,6,11,54428268.0,433.5347452839288
2018-11-06,2,4753500.0,15030750.0,512250.0,4185500.0,9267500.0,470750.0,3000.0,0.0,1220750.0,126250.0,7754250.0,324000.0,128000.0,0.0,774250.0,1043000.0,7945750.0,1,6,11,53539518.0,433.1989652499556
2018-11-06,3,4748250.0,14936000.0,466750.0,4036500.0,8153750.0,471250.0,3000.0,0.0,1232250.0,131750.0,7781750.0,327500.0,128000.0,0.0,779750.0,1000500.0,7862000.0,1,6,11,52059018.0,425.1417286156092
2018-11-06,4,4735750.0,15071250.0,446750.0,4893750.0,8646250.0,472500.0,3000.0,0.0,1227000.0,107500.0,7958500.0,350000.0,128000.0,0.0,778000.0,947750.0,7992250.0,1,6,11,53758268.0,427.29521515302304
2018-11-06,5,4754750.0,15303750.0,487250.0,5434250.0,10004000.0,473000.0,3000.0,15250.0,1242500.0,80000.0,7982500.0,400000.0,128000.0,0.0,772250.0,944000.0,8687000.0,1,6,11,56711518.0,432.2263694312441
2018-11-06,6,4744000.0,15792250.0,515500.0,6400000.0,12964750.0,472500.0,3000.0,828250.0,1239000.0,117250.0,7981750.0,401000.0,128000.0,0.0,792750.0,884250.0,9114500.0,1,6,11,62378768.0,444.61425966374765
2018-11-06,7,4781000.0,16147250.0,544500.0,7900750.0,14660000.0,473250.0,3000.0,1962500.0,1225000.0,81000.0,7984750.0,401000.0,128000.0,474250.0,797000.0,987000.0,9464500.0,1,6,11,68014768.0,442.1623838946699
2018-11-06,8,4806000.0,16220750.0,545250.0,7911500.0,14561500.0,473500.0,3000.0,2083750.0,1222500.0,63000.0,7971250.0,401000.0,128000.0,3862500.0,794500.0,1052250.0,9074750.0,1,6,11,71175018.0,424.4057604495961
2018-11-06,9,4790000.0,16298250.0,553250.0,8024500.0,13984250.0,472000.0,3000.0,999750.0,1231500.0,45750.0,7985000.0,393500.0,128000.0,8303500.0,794250.0,1277000.0,7319250.0,1,6,11,72602768.0,413.18829865259926
2018-11-06,10,4796250.0,16288750.0,521500.0,7940250.0,14289750.0,469500.0,3000.0,69250.0,1229000.0,63000.0,7987000.0,334500.0,128000.0,11824750.0,788750.0,1750500.0,5298500.0,1,6,11,73782268.0,410.1925869704434
2018-11-06,11,4791500.0,16289250.0,515250.0,8021000.0,14333500.0,472000.0,3000.0,472750.0,1239750.0,132500.0,7980250.0,326250.0,128000.0,13389750.0,789500.0,1818750.0,3847000.0,1,6,11,74550018.0,407.7490945674044
2018-11-06,12,4808000.0,16276500.0,480000.0,8035750.0,14832750.0,462000.0,3000.0,625000.0,1238000.0,43750.0,7919250.0,322750.0,128000.0,12881500.0,785500.0,1765250.0,3212500.0,1,6,11,73819518.0,416.32596400680035
2018-11-06,13,4794250.0,16283250.0,380750.0,8036500.0,15150250.0,454500.0,3000.0,592000.0,1234250.0,56000.0,7861750.0,323750.0,128000.0,10492500.0,785750.0,1661000.0,3341500.0,1,6,11,71579018.0,430.3589076405091
2018-11-06,14,4782250.0,16263750.0,387250.0,8082750.0,15166000.0,469750.0,3000.0,1822750.0,1225250.0,122750.0,7860250.0,336000.0,128000.0,6683000.0,785500.0,1768750.0,3610000.0,1,6,11,69497018.0,441.9846108465114
2018-11-06,15,4786000.0,16120000.0,405500.0,8118000.0,15470500.0,469750.0,3000.0,2014500.0,1223750.0,91000.0,7842250.0,343000.0,128000.0,2664250.0,783750.0,1924250.0,4690500.0,1,6,11,67078018.0,457.901014490593
2018-11-06,16,4793000.0,16067750.0,426750.0,8411500.0,15516000.0,470000.0,3000.0,2103750.0,1220000.0,158750.0,7834500.0,392000.0,128000.0,260500.0,745250.0,2223750.0,6797250.0,1,6,11,67551768.0,455.19082037104886
2018-11-06,17,4811750.0,16005000.0,428500.0,8517250.0,15320250.0,469750.0,3000.0,2687500.0,1212500.0,130500.0,7837500.0,395000.0,128000.0,0.0,781000.0,2510500.0,9650250.0,1,6,11,70888268.0,432.3000038793453
2018-11-06,18,4828000.0,16067750.0,458000.0,8529500.0,15144250.0,470000.0,3000.0,2131250.0,1209250.0,110000.0,7849750.0,395000.0,128000.0,0.0,788500.0,3038500.0,11494250.0,1,6,11,72645018.0,421.1044566040333
2018-11-06,19,4826250.0,16058750.0,531500.0,8241250.0,14985000.0,469000.0,3000.0,675250.0,1208750.0,62750.0,7861250.0,391000.0,128000.0,0.0,790500.0,3404500.0,12480500.0,1,6,11,72117268.0,420.99470307034727
2018-11-06,20,4827500.0,15301750.0,567500.0,7658000.0,14375000.0,469000.0,3000.0,600750.0,1208500.0,92750.0,7900750.0,392000.0,128000.0,0.0,787750.0,3446000.0,12582250.0,1,6,11,70340518.0,412.92763770516274
2018-11-06,21,4831000.0,15229750.0,575000.0,6143750.0,12482750.0,470000.0,3000.0,207000.0,1213500.0,64500.0,7910250.0,390500.0,128000.0,0.0,792000.0,3705250.0,11879250.0,1,6,11,66025518.0,406.80523434127724
2018-11-06,22,4801750.0,15522750.0,527250.0,5287250.0,10757000.0,470000.0,3000.0,116750.0,1214000.0,52250.0,7927250.0,350250.0,128000.0,0.0,767250.0,3643250.0,10838000.0,1,6,11,62406018.0,405.36815770919463
2018-11-06,23,4797000.0,16137000.0,517250.0,4148000.0,8937000.0,472500.0,3000.0,184250.0,1214750.0,87250.0,7932500.0,347500.0,128000.0,0.0,780750.0,3110500.0,10317750.0,1,6,11,59115018.0,404.03793876342723
2018-11-07,0,4765000.0,15725000.0,460750.0,2859250.0,7587000.0,472250.0,3000.0,23000.0,1204750.0,75000.0,7959750.0,333250.0,128000.0,0.0,778750.0,2635000.0,10160750.0,2,7,11,55170520.0,396.7336257601436
2018-11-07,1,4751250.0,15247250.0,519250.0,2602000.0,7042500.0,469500.0,3000.0,0.0,1194250.0,52500.0,7971500.0,322000.0,128000.0,0.0,774250.0,2507000.0,9860500.0,2,7,11,53444770.0,392.7756468128301
2018-11-07,2,4755000.0,14988250.0,425250.0,2464750.0,6232250.0,469250.0,3000.0,0.0,1191000.0,39750.0,7971250.0,325500.0,128000.0,0.0,767500.0,2401250.0,10079750.0,2,7,11,52241770.0,382.7997961400604
2018-11-07,3,4753000.0,14599750.0,361250.0,2509000.0,6522750.0,470250.0,3000.0,0.0,1186250.0,35000.0,7952000.0,342000.0,128000.0,0.0,777750.0,2380250.0,10914250.0,2,7,11,52934520.0,375.8645259707752
2018-11-07,4,4735500.0,14315000.0,362250.0,2653500.0,6038000.0,470250.0,3000.0,21500.0,1183250.0,39750.0,7951250.0,359000.0,128000.0,0.0,764750.0,2068250.0,11233250.0,2,7,11,52326520.0,369.37287512063676
2018-11-07,5,4740000.0,15084000.0,386250.0,3656500.0,7920000.0,471000.0,3000.0,247750.0,1187750.0,83750.0,7974750.0,386500.0,128000.0,0.0,785000.0,2077000.0,10904750.0,2,7,11,56036020.0,391.0318366764223
2018-11-07,6,4747750.0,16074500.0,371500.0,5771750.0,11966000.0,471000.0,3000.0,761750.0,1183000.0,141500.0,7986750.0,401500.0,128000.0,0.0,793000.0,1841000.0,10437250.0,2,7,11,63079270.0,425.13488984095403
2018-11-07,7,4770750.0,16227500.0,365750.0,7972250.0,14558750.0,546500.0,3000.0,274500.0,1185250.0,91000.0,7961750.0,405750.0,128000.0,326500.0,796000.0,1872250.0,9985750.0,2,7,11,67471270.0,443.5946347518387
2018-11-07,8,4797750.0,16226250.0,353250.0,7952750.0,14724000.0,492500.0,3000.0,1791000.0,1200750.0,86750.0,7989500.0,406000.0,128000.0,3645750.0,795750.0,1626250.0,9342750.0,2,7,11,71562020.0,422.0710083563903
2018-11-07,9,4800750.0,16166500.0,365500.0,8140500.0,14714750.0,454000.0,3000.0,799500.0,1219500.0,77500.0,7983000.0,405000.0,128000.0,8628000.0,792250.0,1547500.0,7479000.0,2,7,11,73704270.0,412.12153641072257
2018-11-07,10,4817750.0,16292500.0,365000.0,8015750.0,14872750.0,470000.0,3000.0,229750.0,1228250.0,69750.0,7977250.0,406000.0,128000.0,12915000.0,778500.0,1955750.0,5506750.0,2,7,11,76031770.0,403.8784192130261
2018-11-07,11,4811500.0,16288000.0,351500.0,7940250.0,14903750.0,446500.0,3000.0,115500.0,1237250.0,73000.0,7977000.0,396000.0,128000.0,15011250.0,789500.0,2196750.0,4435000.0,2,7,11,77103770.0,398.9437738112608
2018-11-07,12,4801250.0,16119250.0,359500.0,7807750.0,14710250.0,474500.0,3000.0,196500.0,1251250.0,63000.0,7946750.0,395000.0,128000.0,15089000.0,788250.0,2456000.0,4189500.0,2,7,11,76778770.0,396.45225404164563
2018-11-07,13,4787250.0,16132000.0,340000.0,7882250.0,14848500.0,498000.0,3000.0,221750.0,1247750.0,70000.0,7953500.0,383000.0,128000.0,12731500.0,789250.0,3052250.0,4209500.0,2,7,11,75277520.0,405.0141277274086
2018-11-07,14,4771500.0,16023500.0,330500.0,7793000.0,14676250.0,499500.0,3000.0,368500.0,1241250.0,100250.0,7925750.0,374750.0,128000.0,8504250.0,787000.0,3404750.0,4582750.0,2,7,11,71514520.0,420.10738731306236
2018-11-07,15,4773750.0,16226000.0,329000.0,8033500.0,14592000.0,499500.0,3000.0,462750.0,1227750.0,98750.0,7922500.0,372000.0,128000.0,3456750.0,789250.0,3686500.0,4975750.0,2,7,11,67576770.0,444.38643838302374
2018-11-07,16,4784500.0,16284000.0,327000.0,8239750.0,14690000.0,507750.0,3000.0,1712500.0,1210250.0,133250.0,7919250.0,368250.0,128000.0,297500.0,790500.0,4146750.0,6846250.0,2,7,11,68388520.0,441.1267318335685
2018-11-07,17,4797500.0,16164750.0,335000.0,8124750.0,14730500.0,572750.0,3000.0,3201500.0,1215000.0,196750.0,7892500.0,385250.0,128000.0,0.0,791000.0,4344000.0,9482250.0,2,7,11,72364520.0,416.824140289783
2018-11-07,18,4815250.0,16037750.0,336750.0,8362000.0,14570000.0,583750.0,3000.0,2565750.0,1223500.0,117500.0,7921000.0,389000.0,128000.0,0.0,791000.0,4032250.0,10938000.0,2,7,11,72814520.0,412.3051864669812
2018-11-07,19,4816000.0,15814000.0,337000.0,8012250.0,14187000.0,513250.0,3000.0,2874500.0,1216750.0,143750.0,7912750.0,390000.0,128000.0,0.0,785250.0,3737750.0,11644750.0,2,7,11,72516020.0,404.9521933090628
2018-11-07,20,4828750.0,15832500.0,337000.0,7860750.0,13608000.0,514750.0,3000.0,1552250.0,1221250.0,164500.0,7775500.0,390000.0,128000.0,0.0,785500.0,3734750.0,11208250.0,2,7,11,69944770.0,411.88167089023835
2018-11-07,21,4828000.0,16135500.0,336750.0,6502000.0,12054250.0,517000.0,3000.0,1047250.0,1222750.0,136750.0,7740500.0,389750.0,128000.0,0.0,779750.0,3497000.0,10496250.0,2,7,11,65814520.0,413.9235806699132
2018-11-07,22,4807000.0,16314750.0,324000.0,4990750.0,10782000.0,518000.0,3000.0,1059500.0,1227250.0,193750.0,7743250.0,362500.0,128000.0,0.0,781750.0,3356250.0,9273250.0,2,7,11,61865020.0,416.07150650610197
2018-11-07,23,4795500.0,16044500.0,318250.0,4168250.0,9931750.0,517500.0,3000.0,203500.0,1231000.0,125000.0,7753250.0,349750.0,128000.0,0.0,780000.0,3283250.0,8590750.0,2,7,11,58223270.0,420.17082093493576
2018-11-08,0,4775250.0,16052750.0,340500.0,3656250.0,8502500.0,516500.0,3000.0,0.0,1218750.0,68000.0,7926250.0,350000.0,128000.0,0.0,766500.0,3115750.0,7779250.0,3,8,11,55199272.0,418.7608934904007
2018-11-08,1,4758500.0,16051250.0,357750.0,3513750.0,8252250.0,518250.0,3000.0,5250.0,1210750.0,78750.0,7975500.0,344750.0,128000.0,0.0,784500.0,3043250.0,7665250.0,3,8,11,54690772.0,418.3654777087533
2018-11-08,2,4762250.0,15724750.0,356250.0,3349750.0,8111000.0,520250.0,3000.0,0.0,1192750.0,54000.0,8139750.0,344000.0,128000.0,0.0,779250.0,2997750.0,8125750.0,3,8,11,54588522.0,410.9894620661861
2018-11-08,3,4767000.0,15692000.0,366250.0,3376000.0,7961500.0,520500.0,3000.0,0.0,1191750.0,22750.0,8095500.0,360750.0,128000.0,0.0,758250.0,2976750.0,8564500.0,3,8,11,54784522.0,407.04956237621957
2018-11-08,4,4766000.0,16007250.0,382000.0,3487500.0,8431000.0,519000.0,3000.0,5250.0,1189000.0,47500.0,8340250.0,378250.0,128000.0,0.0,780250.0,3009250.0,8709750.0,3,8,11,56183272.0,409.63276866325816
2018-11-08,5,4759750.0,16254500.0,402500.0,4530000.0,10117250.0,517750.0,3000.0,22500.0,1184500.0,98000.0,8586750.0,393000.0,128000.0,0.0,777000.0,3130250.0,8887750.0,3,8,11,59792522.0,418.21632729857424
2018-11-08,6,4759500.0,16293250.0,413250.0,6643250.0,13339000.0,520250.0,3000.0,565000.0,1174250.0,148250.0,8646000.0,394500.0,128000.0,0.0,749750.0,3281500.0,9180000.0,3,8,11,66238772.0,429.8893359249684
2018-11-08,7,4760000.0,15754750.0,427000.0,8193000.0,15321750.0,520250.0,3000.0,652250.0,1166750.0,80250.0,8823750.0,405000.0,128000.0,116250.0,751750.0,3380000.0,8714750.0,3,8,11,69198522.0,437.3117083462792
2018-11-08,8,4818750.0,15255000.0,434500.0,8639750.0,15581500.0,516000.0,3000.0,1516750.0,1171250.0,81750.0,8855000.0,408250.0,128000.0,1337000.0,751750.0,3438000.0,7913750.0,3,8,11,70850022.0,427.9909350741002
2018-11-08,9,4815250.0,15275750.0,429250.0,8571250.0,15703250.0,512000.0,3000.0,216750.0,1172000.0,44500.0,8861750.0,407250.0,128000.0,3965500.0,754000.0,3554000.0,6499000.0,3,8,11,70912522.0,429.5891873788119
2018-11-08,10,4827500.0,15172750.0,430250.0,8569000.0,15588000.0,509500.0,3000.0,105000.0,1182500.0,94250.0,9055000.0,410000.0,128000.0,6641000.0,755750.0,3831500.0,5064000.0,3,8,11,72367022.0,419.9817561872124
2018-11-08,11,4828750.0,15191500.0,429750.0,8627250.0,15496750.0,511750.0,3000.0,103250.0,1203750.0,37000.0,9037000.0,409000.0,128000.0,8577750.0,770500.0,3930000.0,4058750.0,3,8,11,73343772.0,415.09632381763953
2018-11-08,12,4838500.0,15490750.0,419000.0,8397500.0,15238000.0,512500.0,3000.0,164000.0,1218500.0,63500.0,9107750.0,408500.0,128000.0,8958750.0,763000.0,3481500.0,3258000.0,3,8,11,72450772.0,419.42245594421036
2018-11-08,13,4820000.0,15820000.0,414000.0,8561000.0,15205750.0,512500.0,3000.0,297750.0,1217000.0,114000.0,9153500.0,398750.0,128000.0,7496250.0,783000.0,3100250.0,2345250.0,3,8,11,70370022.0,435.3419532471224
2018-11-08,14,4792750.0,15769750.0,406000.0,8923500.0,15960250.0,512000.0,3000.0,1208500.0,1216000.0,98750.0,9190500.0,398250.0,128000.0,4951250.0,785750.0,2329500.0,1305500.0,3,8,11,67979272.0,459.58331402597116
2018-11-08,15,4786250.0,15759500.0,390250.0,8920000.0,16167750.0,536000.0,3000.0,2475750.0,1213250.0,87500.0,9203250.0,398250.0,128000.0,2057750.0,780250.0,1437000.0,872000.0,3,8,11,65215772.0,479.96290773317793
2018-11-08,16,4778250.0,15599250.0,386750.0,9058250.0,16486500.0,650000.0,3000.0,3452250.0,1214250.0,96250.0,9217500.0,399000.0,128000.0,216750.0,785000.0,1148500.0,930750.0,3,8,11,64550272.0,487.86118953838286
2018-11-08,17,4808250.0,15670250.0,447500.0,9222500.0,16595500.0,861000.0,3000.0,5859000.0,1220500.0,380250.0,9262000.0,400500.0,128000.0,0.0,783500.0,956000.0,1228500.0,3,8,11,67826272.0,470.88990619413573
2018-11-08,18,4812250.0,15695000.0,498000.0,9176000.0,16577750.0,935750.0,3000.0,5491000.0,1221500.0,320250.0,9281000.0,403000.0,128000.0,0.0,779750.0,896250.0,1863500.0,3,8,11,68082022.0,469.9550358391352
2018-11-08,19,4843250.0,15713250.0,489250.0,8891500.0,16457750.0,638750.0,3000.0,3604250.0,1229500.0,177500.0,9262250.0,405250.0,128000.0,0.0,785000.0,790750.0,2827000.0,3,8,11,66246272.0,476.8078645961092
2018-11-08,20,4829750.0,15652500.0,486000.0,8680250.0,16211750.0,540750.0,3000.0,845500.0,1236000.0,150750.0,9274000.0,407000.0,128000.0,0.0,792250.0,683250.0,3485500.0,3,8,11,63406272.0,490.7552764908822
2018-11-08,21,4830500.0,15572250.0,512500.0,8375500.0,15971500.0,517500.0,3000.0,555250.0,1248000.0,129500.0,9280000.0,407000.0,128000.0,0.0,783000.0,486250.0,3845500.0,3,8,11,62645272.0,490.55576839425174
2018-11-08,22,4792000.0,15513250.0,554500.0,7520000.0,14697500.0,520000.0,3000.0,390500.0,1261250.0,108500.0,9274500.0,396000.0,128000.0,0.0,786750.0,344250.0,4406250.0,3,8,11,60696272.0,483.5662129044216
2018-11-08,23,4774500.0,15570000.0,518000.0,6180750.0,13059250.0,520500.0,3000.0,36250.0,1279750.0,73750.0,9268750.0,362500.0,128000.0,0.0,785500.0,184000.0,5420000.0,3,8,11,58164522.0,472.89828847492885
2018-11-09,0,4744500.0,15550750.0,445000.0,5502500.0,11545000.0,517250.0,3000.0,500.0,1291750.0,60500.0,9251000.0,365500.0,128000.0,0.0,784750.0,312000.0,6230500.0,4,9,11,56732524.0,457.43735953818356
2018-11-09,1,4718750.0,15360000.0,541250.0,5438500.0,10666000.0,515250.0,3000.0,1500.0,1300750.0,64250.0,9230250.0,359000.0,128000.0,0.0,785250.0,574250.0,7102000.0,4,9,11,56788024.0,442.8475910403606
2018-11-09,2,4725250.0,15275000.0,544750.0,5338750.0,10064750.0,515500.0,3000.0,0.0,1311000.0,83250.0,9232250.0,355000.0,128000.0,0.0,784000.0,1150000.0,7721500.0,4,9,11,57232024.0,429.2998803117137
2018-11-09,3,4697500.0,15460750.0,538500.0,5105750.0,9473750.0,514500.0,3000.0,0.0,1303250.0,114750.0,9257250.0,355000.0,128000.0,0.0,777750.0,1658250.0,7803750.0,4,9,11,57191774.0,422.26304930343974
2018-11-09,4,4708250.0,15547250.0,544500.0,5180750.0,9849750.0,514000.0,3000.0,23750.0,1303750.0,86500.0,9275750.0,353500.0,128000.0,0.0,770750.0,1915250.0,7996000.0,4,9,11,58200774.0,421.9259244941002
2018-11-09,5,4703750.0,15620250.0,555750.0,5792250.0,11529500.0,511750.0,3000.0,71750.0,1296750.0,80250.0,9266500.0,378500.0,128000.0,0.0,778000.0,2117500.0,7971500.0,4,9,11,60805024.0,431.32017926157386
2018-11-09,6,4712750.0,15654500.0,517750.0,7276750.0,13472500.0,510750.0,3000.0,1102750.0,1298500.0,120250.0,9275000.0,394750.0,128000.0,0.0,779500.0,2416750.0,8159500.0,4,9,11,65823024.0,431.7212524497516
2018-11-09,7,4780250.0,15666500.0,516250.0,8437750.0,15222000.0,514500.0,3000.0,2581000.0,1287750.0,90000.0,9274750.0,408000.0,128000.0,75000.0,780000.0,2850750.0,8317500.0,4,9,11,70933024.0,427.98874642268055
2018-11-09,8,4832000.0,15688250.0,565500.0,8641500.0,15651750.0,515750.0,3000.0,3348750.0,1303500.0,90250.0,9265250.0,409000.0,128000.0,1098250.0,771750.0,2658000.0,8076250.0,4,9,11,73046774.0,423.10354327879065
2018-11-09,9,4815750.0,15720250.0,584750.0,8562500.0,15708000.0,516000.0,3000.0,4150750.0,1299000.0,130250.0,9274750.0,408750.0,128000.0,3134750.0,776750.0,2800250.0,6956000.0,4,9,11,74969524.0,414.4531509480522
2018-11-09,10,4798500.0,15727250.0,554750.0,8700500.0,15721750.0,517250.0,3000.0,2478000.0,1292250.0,110250.0,9270750.0,405750.0,128000.0,5049000.0,770750.0,2611250.0,5645000.0,4,9,11,73784024.0,421.8642117532256
2018-11-09,11,4766500.0,15669000.0,511250.0,8382500.0,15737500.0,516250.0,3000.0,1914000.0,1297250.0,113750.0,9266500.0,406000.0,128000.0,6512750.0,775000.0,2375500.0,4636500.0,4,9,11,73011274.0,424.0914448115873
2018-11-09,12,4786500.0,15505000.0,524750.0,8067250.0,15822250.0,515000.0,3000.0,486000.0,1309500.0,68750.0,9229000.0,407750.0,128000.0,7117500.0,770500.0,2134000.0,4279750.0,4,9,11,71154524.0,432.1753367671757
2018-11-09,13,4805250.0,15533250.0,531000.0,7989500.0,15875250.0,516000.0,3000.0,389500.0,1317750.0,105250.0,9254000.0,401000.0,128000.0,6054000.0,775250.0,2021750.0,4404500.0,4,9,11,70104274.0,438.57197316853114
2018-11-09,14,4798750.0,15673750.0,535250.0,8175250.0,15751750.0,516000.0,3000.0,1878250.0,1331500.0,225500.0,9261250.0,390250.0,128000.0,3890500.0,773250.0,2036000.0,4336500.0,4,9,11,69704774.0,441.77420835739315
2018-11-09,15,4803250.0,15649500.0,529000.0,8199000.0,15313500.0,517750.0,3000.0,1276000.0,1327750.0,192500.0,9252500.0,390000.0,128000.0,1554000.0,776000.0,1802500.0,4444000.0,4,9,11,66158274.0,458.1173965454044
2018-11-09,16,4821000.0,15667000.0,546000.0,8313500.0,15599250.0,515750.0,3000.0,1097750.0,1327000.0,173250.0,9258500.0,392250.0,128000.0,169250.0,778250.0,1669250.0,5394000.0,4,9,11,65853024.0,463.96685800191335
2018-11-09,17,4818250.0,15683000.0,545000.0,8622000.0,15717250.0,526500.0,3000.0,3160250.0,1325750.0,234000.0,9268250.0,403500.0,128000.0,0.0,775250.0,1849000.0,6862000.0,4,9,11,69921024.0,441.450937486592
2018-11-09,18,4851250.0,15666000.0,525750.0,8239250.0,15433000.0,553250.0,3000.0,1453000.0,1319250.0,134250.0,9244750.0,405000.0,128000.0,0.0,774500.0,2173500.0,8220750.0,4,9,11,69124524.0,440.1842870472843
2018-11-09,19,4832500.0,15703000.0,529250.0,8077000.0,14296750.0,556250.0,3000.0,494750.0,1310500.0,94000.0,9258750.0,406000.0,128000.0,0.0,777000.0,2651750.0,9339000.0,4,9,11,68457524.0,430.4770989299931
2018-11-09,20,4832000.0,15744000.0,565750.0,6887250.0,12446750.0,557250.0,3000.0,518250.0,1309250.0,76750.0,9269750.0,406000.0,128000.0,0.0,777750.0,3158750.0,10362000.0,4,9,11,67042524.0,411.5421523660365
2018-11-09,21,4813750.0,15763750.0,571250.0,4593000.0,9889250.0,557500.0,3000.0,486000.0,1311750.0,100000.0,9266250.0,388750.0,128000.0,0.0,770750.0,3135750.0,11123250.0,4,9,11,62902024.0,391.7589345330832
2018-11-09,22,4800500.0,15596250.0,553750.0,3524500.0,7555250.0,557000.0,3000.0,383750.0,1321250.0,115500.0,9265750.0,380250.0,128000.0,0.0,777250.0,3243250.0,11493500.0,4,9,11,59698774.0,371.8382755082812
2018-11-09,23,4805750.0,15187000.0,542500.0,2776500.0,5257000.0,557500.0,3000.0,109000.0,1332000.0,48000.0,9230000.0,366750.0,128000.0,0.0,767000.0,3792500.0,12228000.0,4,9,11,57130524.0,344.940810950368
2018-11-10,0,4753500.0,13886500.0,471250.0,2627500.0,4460250.0,562000.0,3000.0,93750.0,1319500.0,64250.0,9244750.0,316250.0,128000.0,0.0,781250.0,3962750.0,12732500.0,5,10,11,55407026.0,322.83878390817046
2018-11-10,1,4735500.0,12386000.0,509250.0,2631750.0,4247000.0,563000.0,3000.0,0.0,1307250.0,57000.0,9242000.0,315000.0,128000.0,0.0,775250.0,4271250.0,13309750.0,5,10,11,54481026.0,303.17861731612857
2018-11-10,2,4747500.0,12354750.0,516500.0,2468500.0,3677500.0,568500.0,3000.0,0.0,1299000.0,52500.0,9232750.0,315000.0,128000.0,0.0,773000.0,4464500.0,14053250.0,5,10,11,54654276.0,292.50096287113996
2018-11-10,3,4744500.0,12245750.0,528750.0,2436000.0,3231750.0,569000.0,3000.0,0.0,1294750.0,53500.0,9233250.0,315000.0,128000.0,0.0,771500.0,4703500.0,14755000.0,5,10,11,55013276.0,282.55039013328604
2018-11-10,4,4724250.0,11817000.0,508000.0,2409250.0,3055750.0,569250.0,3000.0,0.0,1293250.0,24000.0,9209500.0,316500.0,128000.0,0.0,772000.0,4798750.0,16171000.0,5,10,11,55799526.0,269.4540363264904
2018-11-10,5,4731000.0,11176500.0,493250.0,2435000.0,3113000.0,569500.0,3000.0,0.0,1290750.0,15000.0,9145750.0,324500.0,128000.0,0.0,779500.0,4934500.0,17000250.0,5,10,11,56139526.0,259.5198434257519
2018-11-10,6,4748750.0,11294500.0,511000.0,2573000.0,2928250.0,569250.0,3000.0,134000.0,1278500.0,29750.0,9017000.0,355250.0,128000.0,0.0,779000.0,4873250.0,18799250.0,5,10,11,58021776.0,251.85588163059543
2018-11-10,7,4790500.0,11872750.0,517500.0,2671250.0,2890250.0,569000.0,3000.0,628500.0,1271250.0,25250.0,8963000.0,364250.0,128000.0,126750.0,778500.0,4562750.0,19404250.0,5,10,11,59566776.0,253.99642417959683
2018-11-10,8,4811500.0,12659750.0,532250.0,3015250.0,3201000.0,567500.0,3000.0,1069250.0,1264000.0,91000.0,8970250.0,371000.0,128000.0,1434500.0,775750.0,4337000.0,19437750.0,5,10,11,62668776.0,259.19871945746485
2018-11-10,9,4818750.0,13399750.0,533000.0,3422750.0,3251000.0,568000.0,3000.0,684500.0,1254000.0,98250.0,8934500.0,366500.0,128000.0,3337000.0,763500.0,4051750.0,18667750.0,5,10,11,64282026.0,266.0916158489157
2018-11-10,10,4798000.0,13863750.0,526750.0,3427500.0,3677500.0,565000.0,3000.0,677500.0,1239250.0,95500.0,8688750.0,368000.0,128000.0,5117000.0,748000.0,3906250.0,17107750.0,5,10,11,64937526.0,275.18535514918193
